Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Qd_bus1,Qd_bus2,Qd_bus3,Qd_bus4,Qd_bus5,Qd_bus6,Qd_bus7,Qd_bus8,Qd_bus9,Qd_bus10,Qd_bus11,Qd_bus12,Qd_bus13,Qd_bus14,Pg_gen1,Pg_gen2,Pg_gen3,Pg_gen4,Pg_gen5
0.0,23.696802302494042,102.86814640068843,52.19848617784402,8.299340898569342,12.230607639996926,0.0,0.0,32.214546908920475,9.828166853568959,3.8220648874990393,6.661313089641182,14.742250280353437,16.271076235353053,0.0,13.868635448925085,20.748352246423355,-4.258872303213215,1.7472296628567037,8.190139044640798,0.0,0.0,18.127507752138303,6.333707527855551,1.9656333707137916,1.7472296628567037,6.333707527855551,5.460092696427199,196.51604151033803,37.15115507719827,38.72314896084803,1.136789290786702,18.779153212119475
0.0,23.549411965267456,102.22832290913338,51.873819905059186,8.24772031963284,12.154535207879976,0.0,0.0,32.01417755646958,9.767037220617839,3.7982922524624927,6.619880782863201,14.650555830926757,16.169872731911756,0.0,13.782374744649616,20.619300799082104,-4.232382795601064,1.7363621725542826,8.139197683848199,0.0,0.0,18.01475754025068,6.294312875509274,1.9534074441235678,1.7363621725542826,6.294312875509274,5.426131789232133,196.40264603875636,37.12784724792627,38.094943716985235,0.7377632406689326,18.170060004199648
0.0,23.05077062419999,100.06371395390043,50.77543022289215,8.07308095594101,11.897171935070963,0.0,0.0,31.336301078981556,9.560227447824882,3.717866229709676,6.479709714636864,14.340341171737323,15.827487663621193,0.0,13.49054317637511,20.18270238985253,-4.1427652273907825,1.6995959907244236,7.966856206520735,0.0,0.0,17.633308403765895,6.161035466376035,1.9120454895649763,1.6995959907244236,6.161035466376035,5.311237471013824,195.916405971574,37.030614574831155,35.73741938487963,0.05934180939643568,15.790301881844226
0.0,22.4612051139982,97.5044019234392,49.47675596539696,7.8665971827827805,11.592880058837782,0.0,0.0,30.534818012117373,9.315707190137504,3.6227750183868066,6.313979317759863,13.973560785206255,15.422670792560979,0.0,13.145497923860699,19.66649295695695,-4.0368064490595845,1.6561257226911117,7.763089325114586,0.0,0.0,17.182304372920285,6.003455744755279,1.8631414380275007,1.6561257226911117,6.003455744755279,5.1753928834097245,195.22845378268772,36.8954348640031,32.694208218995094,0.0008074964844448156,12.622481930234883
0.0,22.20356841208783,96.38599743864856,48.90924286164969,7.7763649738187794,11.459906277206622,0.0,0.0,30.184574569428158,9.208853258469608,3.5812207116270693,6.241556097407178,13.813279887704411,15.24576817235524,0.0,12.994715153618223,19.44091243454695,-3.990503078670163,1.6371294681723747,7.674044382058006,0.0,0.0,16.98521823228839,5.934594322124858,1.8417706516939216,1.6371294681723747,5.934594322124858,5.116029588038671,194.92427495485282,36.835745928436644,31.35645388956435,0.00027133049385328657,11.22587645961482
0.0,19.57486605815102,84.97476417870168,43.118829381549254,6.855713458154275,10.10315667517472,0.0,0.0,26.61099302836199,8.118608042551115,3.1572364609921,5.502612117729089,12.177912063826673,13.440806648223512,0.0,11.456258015599907,17.13928364538569,-3.518063485105483,1.4433080964535316,6.765506702125929,0.0,0.0,14.974321500705392,5.231991849644052,1.623721608510223,1.4433080964535316,5.231991849644052,4.510337801417286,191.02580838500762,36.07922512643293,15.593994647707632,0.00010731238362150536,0.001000110835930177
0.0,20.398763501528794,88.55131437069183,44.93368181442748,7.144267401457089,10.528394065305184,0.0,0.0,27.731037939866336,8.460316659620238,3.29012314540787,5.734214624853716,12.690474989430356,14.006524247593505,0.0,11.938446841908558,17.860668503642724,-3.66613721916877,1.5040562950435978,7.050263883016865,0.0,0.0,15.604584061077329,5.452204069533042,1.6920633319240477,1.5040562950435978,5.452204069533042,4.700175922011243,192.78014571074704,36.415437409515405,21.950900608559067,0.0011924415476915584,1.4988708348425486
0.0,21.101125735672554,91.60027853918685,46.480820744937695,7.3902560180235675,10.890903605508415,0.0,0.0,28.685862175223058,8.751618968712119,3.40340737672138,5.931652856571548,13.127428453068179,14.488791403756732,0.0,12.349506766960435,18.47564004505892,-3.7923682197752515,1.555843372215488,7.293015807260099,0.0,0.0,16.141874986735687,5.639932224281144,1.7503237937424239,1.555843372215488,5.639932224281144,4.8620105381734,193.62424321023119,36.58074741289991,25.636630882404376,5.288982915094793e-05,5.246274013305966
0.0,21.03095435064546,91.29566358667292,46.32624967561534,7.365679864742188,10.854686116462172,0.0,0.0,28.590467896038756,8.72251562929996,3.3920894113944287,5.911927259858861,13.083773443949939,14.440609208507711,0.0,12.308438721345498,18.41419966185547,-3.7797567726966492,1.5506694452088818,7.268763024416633,0.0,0.0,16.08819549404215,5.6211767388821965,1.744503125859992,1.5506694452088818,5.6211767388821965,4.845842016277755,193.54131544234954,36.56449330113962,25.272320469051046,0.0008552744833092768,4.865574918823665
0.0,21.513808886788073,93.39174180347635,47.38986473679585,7.534790209197666,11.103901360922878,0.0,0.0,29.246883048859367,8.922777879313026,3.469969175288399,6.047660562645495,13.38416681896954,14.7721544890849,0.0,12.591031007475047,18.836975522994166,-3.866537081035645,1.5862716229889826,7.4356482327608555,0.0,0.0,16.457568088510694,5.750234633335062,1.7845555758626053,1.5862716229889826,5.750234633335062,4.95709882184057,194.11055062112706,36.67611628389281,27.776813859277066,8.380745689262709e-05,7.485110671114224
0.0,21.51351300167367,93.39045736210413,47.389212971428634,7.53468658123133,11.10374864602512,0.0,0.0,29.246480808726876,8.922655161984471,3.4699214518828496,6.047577387567252,13.383982742976706,14.771951323729846,0.0,12.590857839689196,18.836716453078328,-3.866483903526604,1.586249806575017,7.435545968320392,0.0,0.0,16.457341743215803,5.750155548834437,1.7845310323968941,1.586249806575017,5.750155548834437,4.957030645546928,194.11020180562764,36.67604787002,27.775278992455295,8.377380776734001e-05,7.483505653080905
0.0,20.825412896401204,90.40340529221169,45.87349015889298,7.293692995974615,10.748600204594169,0.0,0.0,28.311045181743573,8.637268021548888,3.358937563935678,5.8541483257164675,12.95590203232333,14.299477057897603,0.0,12.188144874852318,18.234232489936538,-3.742816142671184,1.5355143149420245,7.197723351290739,0.0,0.0,15.930961017523504,5.566239391664838,1.7274536043097775,1.5355143149420245,5.566239391664838,4.798482234193826,193.2991844905526,36.517020854920105,24.206617477863247,0.0007371181343410768,3.75076918027646
0.0,22.216903483676617,96.44388516877132,48.938616890310705,7.781035321471995,11.466788894800834,0.0,0.0,30.20270289255577,9.2143839333221,3.583371529625261,6.245304665918312,13.821575899983149,15.254924511833254,0.0,13.002519550354517,19.45258830367999,-3.9928997044395764,1.6381126992572623,7.678653277768416,0.0,0.0,16.995419254794097,5.938158534807575,1.84287678666442,1.6381126992572623,5.938158534807575,5.119102185178944,194.94001720515266,36.83883476552944,31.425688781599494,0.00028322210628231603,11.298176941852144
0.0,19.717355934668426,85.59331470256984,43.43270109111293,6.905617746704149,10.176699837248218,0.0,0.0,26.804700464180577,8.177705226360176,3.1802186991400685,5.5426668756441195,12.266557839540264,13.538645319196291,0.0,11.539650708308248,17.264044366760373,-3.543672264756076,1.4538142624640313,6.814754355300147,0.0,0.0,15.083322973064327,5.270076701432114,1.6355410452720354,1.4538142624640313,5.270076701432114,4.543169570200098,191.3972309557167,36.15002077965978,16.87434386711125,9.447612492616216e-05,0.002128996344862705
0.0,21.93053017005016,95.20073465524081,48.30780378471879,7.680738677068259,11.318983313574277,0.0,0.0,29.813393549146536,9.095611591265044,3.5371822854919617,6.164803411857418,13.643417386897568,15.058290301094353,0.0,12.834918578785118,19.20184669267065,-3.941431689548186,1.616997616224897,7.579676326054204,0.0,0.0,16.776350268333307,5.861616358815251,1.819122318253009,1.616997616224897,5.861616358815251,5.053117550702803,194.60203103808752,36.772523007771454,29.93909176862045,0.00014564250927407736,9.745320675053714
0.0,23.830773517657377,103.44971729784909,52.49359327852639,8.346261692820095,12.299754073629614,0.0,0.0,32.396673676078,9.883730952023798,3.8436731480092545,6.69897320081613,14.825596428035697,16.3630656872394,0.0,13.94704256563358,20.86565423205024,-4.282950079210313,1.7571077248042308,8.236442460019832,0.0,0.0,18.229992644843897,6.369515502415336,1.9767461904047596,1.7571077248042308,6.369515502415336,5.4909616400132215,196.6141423870573,37.17145176957127,39.28295620872801,1.5320061519949513,19.31733231339526
0.0,22.86009877711881,99.2360048297047,50.355424956049724,8.006301875857279,11.798760659158095,0.0,0.0,31.07709280760391,9.48114695825204,3.687112705986905,6.426110716148605,14.221720437378062,15.696565519772824,0.0,13.378951818866769,20.0157546896432,-4.108497015242551,1.6855372370225852,7.900955798543368,0.0,0.0,17.487448834109323,6.110072484206871,1.8962293916504083,1.6855372370225852,6.110072484206871,5.267303865695578,195.69758861193756,36.98754786724459,34.76149114080042,0.01573405897964651,14.777657267602692
0.0,20.098792594439317,87.24913651595317,44.2729164061843,7.0392084662552445,10.373570371323519,0.0,0.0,27.323243388753912,8.335904762670685,3.2417407410385994,5.64989100581013,12.503857144006027,13.800553440421467,0.0,11.762887831768632,17.598021165638112,-3.6122253971572964,1.4819386244747885,6.946587302225571,0.0,0.0,15.375113228925931,5.3720275137211075,1.667180952534137,1.4819386244747885,5.3720275137211075,4.631058201483714,192.349978053987,36.331866144089254,20.191103577432326,9.85107205087999e-05,0.16460120728454156
0.0,22.485290703727866,97.60895780143619,49.529810858902856,7.875032688863216,11.605311330956319,0.0,0.0,30.56756109492959,9.325696605232757,3.6266597909238496,6.320749921324423,13.988544907849134,15.439208824218674,0.0,13.159594098495111,19.68758172215804,-4.0411351956008605,1.6579016187080455,7.771413837693963,0.0,0.0,17.200729294095975,6.009893367816665,1.8651393210465512,1.6579016187080455,6.009893367816665,5.180942558462642,195.2569033215626,36.90101786856517,32.81930271820578,0.0008361693137789918,12.753042587008004
0.0,23.56234382133765,102.28446027511552,51.90230574469768,8.252249448947747,12.161209714238787,0.0,0.0,32.03175772946823,9.772400663227597,3.8003780356996213,6.623516005076482,14.658600994841395,16.178752209121246,0.0,13.789943158110052,20.63062362236937,-4.234706954065292,1.737315673462684,8.143667219356331,0.0,0.0,18.024650112175348,6.297769316302229,1.9544801326455195,1.737315673462684,6.297769316302229,5.429111479570887,196.41291385462455,37.129949303184056,38.15078190790827,0.7706867548567956,18.22449324193877
0.0,21.433014145038925,93.0410107125653,47.211892909348414,7.506493433285522,11.06220084905235,0.0,0.0,29.137046879200383,8.889268539417067,3.4569377653288593,6.024948676716011,13.3339028091256,14.716677915257144,0.0,12.54374560562186,18.766233583213808,-3.852016367080729,1.5803144070074786,7.4077237828475555,0.0,0.0,16.39576197270259,5.728639725402109,1.7778537078834133,1.5803144070074786,5.728639725402109,4.93848252189837,194.01531079198656,36.65743713804379,27.357723560975334,7.41574439113449e-05,7.046832529056041
0.0,20.001733762776556,86.82780278587796,44.05911861109306,7.005215511387181,10.32347549046532,0.0,0.0,27.19129705077919,8.295649947695347,3.2260860907704125,5.62260718677129,12.44347492154302,13.733909357851186,0.0,11.706083815081211,17.513038778467955,-3.5947816440013165,1.4747822129236172,6.913041623079455,0.0,0.0,15.300865459082528,5.346085521848112,1.6591299895390692,1.4747822129236172,5.346085521848112,4.608694415386304,192.12606294179477,36.289037124901,19.396421577935286,0.00010989062233051936,0.05291103961120075
0.0,20.83901762180719,90.46246359328283,45.903458171538425,7.298457784596067,10.7556219983521,0.0,0.0,28.32954008494526,8.64291053439008,3.361131874485031,5.857972695531054,12.964365801585119,14.308818551379133,0.0,12.196107087417111,18.246144461490168,-3.7452612315690343,1.5365174283360143,7.2024254453250665,0.0,0.0,15.941368318986148,5.569875677718051,1.728582106878016,1.5365174283360143,5.569875677718051,4.801616963550044,193.31522259882382,36.52016496077891,24.277184751815835,0.0007321731738806449,3.824520560022503
0.0,21.718678123515446,94.28108199240346,47.84114351631513,7.606541646945502,11.209640321814422,0.0,0.0,29.525391919064777,9.007746687172304,3.5030126005670073,6.105250532416784,13.511620030758458,14.91282507098526,0.0,12.71093143634314,19.016354117363754,-3.9033568977746653,1.601377188830632,7.5064555726435875,0.0,0.0,16.61428833411781,5.80499230951104,1.8015493374344609,1.601377188830632,5.80499230951104,5.004303715095725,194.3521201957139,36.72349861849301,28.83968980386269,0.00010827753999611523,8.596350462083308
0.0,22.767517068632582,98.83410635323453,50.15148921108928,7.973876945696203,11.750976551552299,0.0,0.0,30.95123288132079,9.442749014640242,3.6721801723600938,6.400085443256163,14.164123521960361,15.6329955909044,0.0,13.32476805399234,19.934692364240508,-4.091857906344105,1.678710935936043,7.8689575122002005,0.0,0.0,17.416625960336447,6.085327142768155,1.8885498029280483,1.678710935936043,6.085327142768155,5.245971674800134,195.58932887241303,36.96627824257806,34.2830808568047,0.007935091446940878,14.279562123107508
0.0,20.730662683245626,89.99209330699253,45.66477770779451,7.2605085895238135,10.699696868771936,0.0,0.0,28.182237288283225,8.597970698120307,3.34365527149123,5.827513473170429,12.896956047180458,14.23441815577695,0.0,12.13269198512532,18.151271473809533,-3.725787302518799,1.5285281241102766,7.164975581766921,0.0,0.0,15.858479287644121,5.540914449899752,1.7195941396240613,1.5285281241102766,5.540914449899752,4.776650387844614,193.18734551474907,36.495098160287895,23.714778676826846,0.0007903322921988163,3.237671567325289
0.0,19.77029820942847,85.82313784922405,43.54932047975488,6.9241597415509855,10.204024882285662,0.0,0.0,26.876672681020274,8.199662851836694,3.1887577757142695,5.55754926624487,12.29949427775504,13.574997388040748,0.0,11.570635357591778,17.310399353877465,-3.5531872357959005,1.4577178403265234,6.833052376530578,0.0,0.0,15.12382259338768,5.284227171183646,1.6399325703673386,1.4577178403265234,5.284227171183646,4.5553682510203855,191.53539071057304,36.17635788536851,17.35045407332345,7.481038757772563e-05,0.0021117394634063893
0.0,23.197545607486386,100.70086618549391,51.09874101556909,8.124486019211822,11.972926765154265,0.0,0.0,31.53583389036168,9.621101864856106,3.7415396141107076,6.520969041735805,14.431652797284158,15.928268642928442,0.0,13.576443742630282,20.311215048029556,-4.169144141437646,1.7104181093077522,8.017584887380089,0.0,0.0,17.74558788406793,6.200265646240601,1.9242203729712213,1.7104181093077522,6.200265646240601,5.345056591586726,196.07619723118736,37.06221984943702,36.469096102477685,0.1498262343112287,16.54270358487258
0.0,19.708025284749397,85.55281022227618,43.41214786225903,6.902349869313152,10.171884017935172,0.0,0.0,26.792015940097105,8.173835371555048,3.178713755604741,5.540043974053978,12.260753057332574,13.53223855957447,0.0,11.534189913194346,17.255874673282882,-3.5419953276738543,1.4531262882764533,6.811529476295874,0.0,0.0,15.076185240868202,5.267582795002142,1.6347670743110099,1.4531262882764533,5.267582795002142,4.541019650863916,191.37285641907,36.14537465430997,16.790368875575247,0.00010081416483133768,0.0022285473483999005
0.0,23.220562091825897,100.80078106221197,51.149440921164874,8.132547092068055,11.984806240942397,0.0,0.0,31.56712358105364,9.630647872185856,3.7452519502944996,6.527439113370413,14.445971808278784,15.944072588396583,0.0,13.58991421964004,20.33136773017014,-4.173280744613871,1.7121151772774856,8.025539893488213,0.0,0.0,17.763194964253913,6.206417517630885,1.9261295744371711,1.7121151772774856,6.206417517630885,5.350359928992142,196.10015025004301,37.06697828429223,36.58133298491988,0.17126036261212985,16.657245612519635
0.0,20.406686317801917,88.58570742566546,44.95113391663279,7.147042212686385,10.532483260800989,0.0,0.0,27.74180858871689,8.463602620286508,3.291401019000309,5.736441775971967,12.695403930429764,14.011964338029888,0.0,11.943083697515407,17.867605531715963,-3.667561135457487,1.5046404658287127,7.053002183572091,0.0,0.0,15.610644832972895,5.454321688629084,1.6927205240573018,1.5046404658287127,5.454321688629084,4.702001455714727,192.79070002698464,36.41749431318825,21.99522412206077,0.001182251201546717,1.5372197292086451
0.0,22.20009647162653,96.37092569710688,48.90159499279945,7.775148994671043,11.458114307936274,0.0,0.0,30.179854650367865,9.207413283163078,3.5806607212300854,6.240580114143863,13.811119924744617,15.24338421323665,0.0,12.992683188463452,19.43787248667761,-3.9898790893706666,1.6368734725623248,7.6728444026358975,0.0,0.0,16.982562277834123,5.933666338038427,1.8414826566326155,1.6368734725623248,5.933666338038427,5.115229601757266,194.9201763299254,36.83494172850683,31.338427939803843,0.00026838223775604874,11.207052019715139
0.0,22.51029837222879,97.71751643612683,49.584896875232076,7.883791134974138,11.61821851469873,0.0,0.0,30.601557694965408,9.33606844931148,3.6306932858433534,6.327779726755558,14.00410267396722,15.456379988304562,0.0,13.17422992291731,19.709477837435347,-4.045629661368308,1.6597455020998186,7.7800570410929,0.0,0.0,17.21985958428562,6.016577445111842,1.867213689862296,1.6597455020998186,6.016577445111842,5.186704694061933,195.28644489585182,36.90681523488026,32.94919350988209,0.0008579886206533925,12.888602997844142
0.0,21.95320298229124,95.29915764662834,48.357746661452595,7.688679385502923,11.330685410214834,0.0,0.0,29.844216035833718,9.105015061779778,3.540839190692136,6.171176875206293,13.657522592669666,15.073858268946521,0.0,12.848187920511464,19.22169846375731,-3.945506526771237,1.618669344316405,7.587512551483148,0.0,0.0,16.793694447282704,5.867676373146968,1.8210030123559555,1.618669344316405,5.867676373146968,5.058341700988765,194.62878337980274,36.77777131079535,30.0567697582106,0.0001512713711954386,9.868276272808227
0.0,20.25297280074549,87.91843492305185,44.612539164775775,7.093207063855562,10.45314725199767,0.0,0.0,27.532843208386723,8.399850470355272,3.2666085162492724,5.693231985463017,12.599775705532908,13.906419112032617,0.0,11.853122330390216,17.733017659638907,-3.6399352038206176,1.4933067502853818,6.999875391962727,0.0,0.0,15.493057534210836,5.413236969784508,1.6799700940710545,1.4933067502853818,5.413236969784508,4.666583594641818,192.6137902826477,36.38277976070512,21.20906671678693,8.901128527490421e-05,0.6896041761760977
0.0,22.096615210181472,95.92171211055737,48.67365009431679,7.738906709556645,11.404704624609792,0.0,0.0,30.03917735946329,9.164494787632869,3.56397019519056,6.211490911617833,13.746742181449303,15.172330259525527,0.0,12.932120422548603,19.34726677389161,-3.9712810746409097,1.6292435178013989,7.637078989694057,0.0,0.0,16.903401497189513,5.906007752030071,1.8328989575265737,1.6292435178013989,5.906007752030071,5.0913859931293715,194.79802761294562,36.810975472058786,30.801195997363244,0.0002020556372359111,10.645959923510262
0.0,20.46513239312261,88.83942264664284,45.07987688438989,7.167511805886259,10.56264897709554,0.0,0.0,27.82126293074272,8.487842928023202,3.3008278053423563,5.752871317882392,12.731764392034803,14.052095514171747,0.0,11.977289465099407,17.91877951471565,-3.678065268810054,1.5089498538707915,7.073202440019335,0.0,0.0,15.655354733909462,5.4699432202816185,1.6975685856046405,1.5089498538707915,5.4699432202816185,4.715468293346223,192.8664067488211,36.43226704068984,22.31647249949559,0.0011008946565007813,1.8282666395182854
0.0,22.91287331059886,99.46509980914345,50.47167485007491,8.024785122606053,11.825999128051025,0.0,0.0,31.148836989062968,9.50303501361243,3.6956247275159457,6.4409459536706475,14.254552520418647,15.732802411425025,0.0,13.40983829698643,20.061962806515133,-4.117981839232053,1.6894284468644323,7.919195844677026,0.0,0.0,17.527820136218487,6.124178119883567,1.9006070027224864,1.6894284468644323,6.124178119883567,5.27946389645135,195.7588897867754,36.999599350618986,35.03327503196769,0.022929041159254763,15.060267223298071
0.0,22.51704010559939,97.74678239389229,49.59974732938483,7.8861522950486345,11.62169811901904,0.0,0.0,30.610722724201935,9.338864559926014,3.6317806621934503,6.3296748683942985,14.008296839889022,15.461009104766402,0.0,13.178175545673374,19.715380737621587,-4.046841309301273,1.6602425884312915,7.782387133271679,0.0,0.0,17.22501685497465,6.018379383063431,1.867772911985203,1.6602425884312915,6.018379383063431,5.188258088847785,195.2944092910009,36.908378214763076,32.98421133119555,0.0008632411191838779,12.925148177993512
0.0,23.639873834258914,102.62101913305021,52.07308614182378,8.279402817528467,12.201225204778794,0.0,0.0,32.13715567330129,9.804555968125817,3.812882876493373,6.6453101561741645,14.706833952188724,16.231987102786075,0.0,13.835317866133096,20.698507043821166,-4.248640919521187,1.7430321721112563,8.170463306771513,0.0,0.0,18.083958785654286,6.318491623903304,1.9609111936251633,1.7430321721112563,6.318491623903304,5.446975537847676,196.47306005797256,37.1422988103171,38.482354395707006,0.9773177742655608,18.546440042788507
0.0,22.1242413050804,96.04163737044118,48.73450388861028,7.748582208230923,11.418963254235043,0.0,0.0,30.07673357142266,9.175952615010305,3.5684260169484516,6.219256772395872,13.763928922515456,15.191299329294838,0.0,12.948288690070095,19.371455520577307,-3.9762461331711316,1.6312804648907209,7.646627179175253,0.0,0.0,16.924534823241228,5.913391685228862,1.8351905230020609,1.6312804648907209,5.913391685228862,5.097751452783502,194.83063514437595,36.8173731004097,30.944613006882804,0.00021636632481454913,10.795758263498808
0.0,22.142836738134626,96.12236040240931,48.77546525727351,7.755094894461897,11.428560897101743,0.0,0.0,30.102013077187628,9.183665006599615,3.571425280344295,6.224484060028628,13.775497509899422,15.20406762203714,0.0,12.959171731535012,19.38773723615474,-3.9795881695264996,1.6326515567288205,7.653054172166346,0.0,0.0,16.938759901061513,5.918361893141974,1.836733001319923,1.6326515567288205,5.918361893141974,5.1020361147775635,194.85258454994548,36.821679655631534,31.041151222255873,0.00022721185164555416,10.89658715920078
0.0,20.30774833115292,88.1562162578159,44.733196784751584,7.112391120588119,10.48141849349828,0.0,0.0,27.607307639124937,8.422568432275405,3.2754432792182127,5.708629715208884,12.633852648413106,13.94402996010039,0.0,11.885179898877514,17.780977801470296,-3.649779653986008,1.497345499071183,7.0188070268961695,0.0,0.0,15.534959552863524,5.427877434133038,1.684513686455081,1.497345499071183,5.427877434133038,4.679204684597447,192.68583704701447,36.39682748102471,21.51305744155127,8.004418648033686e-05,0.9581062133516033
0.0,21.892574596098743,95.03596898398627,48.22419657573825,7.6674454806613115,11.299393339921933,0.0,0.0,29.76179495783009,9.079869648151554,3.531060418725604,6.154133872636052,13.61980447222733,15.032228639717571,0.0,12.812704947947191,19.16861370165328,-3.934610180865673,1.6141990485602762,7.566558040126294,0.0,0.0,16.747315128812865,5.8514715510310005,1.8159739296303108,1.6141990485602762,5.8514715510310005,5.044372026750863,194.55724884775447,36.76373774736899,29.742099831139974,0.0001371663767956802,9.539481805893686
0.0,23.01367484136063,99.90268064774983,50.69371693166074,8.060088884531833,11.878025724573227,0.0,0.0,31.285871328116986,9.544842100103487,3.711883038929134,6.4692818678479185,14.317263150155231,15.802016365726885,0.0,13.468832741257142,20.150222211329584,-4.136098243378178,1.6968608177961757,7.954035083419573,0.0,0.0,17.604930984635324,6.151120464511136,1.9089684200206976,1.6968608177961757,6.151120464511136,5.3026900556130485,195.8745380874817,37.02236147921972,35.54914083234087,0.04621148206398651,15.595505330964476
0.0,21.36030187566001,92.72536574595267,47.051724868965366,7.481027385023782,11.024671935824522,0.0,0.0,29.038198402394947,8.859111377001847,3.445209979945163,6.004508822190141,13.288667065502771,14.666751057480838,0.0,12.501190498658163,18.702568462559455,-3.838948263367467,1.5749531336892175,7.3825928141682065,0.0,0.0,16.34013876202563,5.709205109623412,1.7718222754003696,1.5749531336892175,5.709205109623412,4.921728542778804,193.92961225214603,36.64063004374842,26.980595673658158,6.519734664942708e-05,6.652381362765047
0.0,21.96229006256498,95.33860478772448,48.37776336362239,7.691861957396029,11.33537551616257,0.0,0.0,29.856569439892482,9.10878389691635,3.542304848800803,6.1737313079099705,13.663175845374527,15.080097784894848,0.0,12.853506165648628,19.229654893490075,-3.9471396886637518,1.6193393594517957,7.590653247430293,0.0,0.0,16.800645854312382,5.870105178012759,1.8217567793832703,1.6193393594517957,5.870105178012759,5.060435498286862,194.63950584516977,36.77987487534193,30.10393510803413,0.0001536634506620307,9.917555344655298
0.0,22.386093650671288,97.17834202272975,49.31130306461233,7.840290863829575,11.554112851959374,0.0,0.0,30.432707958285853,9.284554970324498,3.6106602662373044,6.292865035442159,13.926832455486746,15.371096561981668,0.0,13.10153868034679,19.60072715957394,-4.023307153807282,1.6505875502799108,7.737129141937081,0.0,0.0,17.124845834154076,5.983379869764676,1.8569109940648996,1.6505875502799108,5.983379869764676,5.158086094624721,195.13976907316555,36.8780311358781,32.304180402617064,0.0005619128502221723,12.215382332287664
0.0,20.50725628561459,89.0222830463085,45.1726659194644,7.182264874224465,10.584390340962369,0.0,0.0,27.878528130213386,8.505313666844762,3.3076219815507404,5.764712596417005,12.757970500267142,14.081019292887438,0.0,12.00194261876983,17.955662185561163,-3.6856359222993964,1.5120557629946243,7.0877613890373015,0.0,0.0,15.687578541069229,5.481202140855513,1.7010627333689523,1.5120557629946243,5.481202140855513,4.725174259358201,192.9191389803537,36.44257293629693,22.54313395001428,0.0010392052784783886,2.044971475023601
0.0,19.751540071655047,85.74170851382053,43.508000710834615,6.917590071178726,10.194343262789701,0.0,0.0,26.851171986812158,8.191882979027438,3.1857322696217816,5.552276241340819,12.287824468541157,13.562117376389871,0.0,11.559657092627607,17.293975177946812,-3.5498159575785566,1.4563347518271001,6.826569149189532,0.0,0.0,15.109473050206166,5.279213475373238,1.6383765958054877,1.4563347518271001,5.279213475373238,4.551046099459688,191.48655906477433,36.16704839575924,17.182075243479062,7.365146653062556e-05,0.0016700532345048495
0.0,22.99365063245188,99.81575528004457,50.64960830558525,8.05307579754075,11.867690649007422,0.0,0.0,31.258649477296334,9.536537128666678,3.7086533278148197,6.4636529427629705,14.304805693000018,15.788267024125947,0.0,13.457113503785202,20.132689493851878,-4.132499422422227,1.6953843784296319,7.947114273888899,0.0,0.0,17.58961292620743,6.1457683718074145,1.9073074257333358,1.6953843784296319,6.1457683718074145,5.298076182592599,195.85175993804484,37.01787467024846,35.44710592373462,0.04029611610208549,15.489795977521528
0.0,21.36165880221348,92.73125618288064,47.05471385925365,7.481502621973385,11.02537228501341,0.0,0.0,29.040043072133535,8.859674157600061,3.4454288390666905,6.004890262373374,13.289511236400092,14.667682772026769,0.0,12.501984644613419,18.703756554933463,-3.8391921349600264,1.5750531835733443,7.383061798000051,0.0,0.0,16.34117677957345,5.709567790453373,1.7719348315200123,1.5750531835733443,5.709567790453373,4.922041198666701,193.9312114418367,36.64094366741082,26.98763321446193,6.526609199548729e-05,6.659742589356063
0.0,22.271325689908018,96.68013271840255,49.05849622016605,7.80009563333184,11.494877775436395,0.0,0.0,30.27668699780122,9.23695535526139,3.5921493048238737,6.260603074121608,13.855433032892085,15.292292754821634,0.0,13.034370334646628,19.5002390833296,-4.002680653946602,1.642125396490914,7.697462796051158,0.0,0.0,17.037050988593233,5.952704562279562,1.847391071052278,1.642125396490914,5.952704562279562,5.131641864034106,195.00426648051834,36.851441598652734,31.70825494297862,0.00034286109440475037,11.593233165236489
0.0,22.67671921847196,98.43995163041744,49.95148288677233,7.942076776976354,11.704113145017784,0.0,0.0,30.82779801589506,9.405090920103577,3.657535357818058,6.374561623625757,14.107636380155366,15.57065052328259,0.0,13.27162829836838,19.855191942440886,-4.07553939871155,1.6720161635739694,7.837575766752981,0.0,0.0,17.347167697079932,6.061058592955638,1.8810181840207154,1.6720161635739694,6.061058592955638,5.225050511168654,195.48273116563198,36.9453438598906,33.81293543141258,0.003214000642522087,13.789639455926228
0.0,22.621145693703898,98.19870619110172,49.829067472767115,7.9226132383479095,11.675430035460076,0.0,0.0,30.752248754113598,9.382041992780419,3.648571886081274,6.358939572884506,14.07306298917063,15.532491743603138,0.0,13.23910370092348,19.806533095869774,-4.065551530204848,1.667918576494297,7.818368327317017,0.0,0.0,17.30465523112833,6.046204839791826,1.876408398556084,1.667918576494297,6.046204839791826,5.212245551544678,195.4172744217907,36.9324934020091,33.52470246185383,0.0017861740200479778,13.489069052181549
